Data,Z1,Z2
8428,0.760687,-1.0576
8429,0.945576,0.458609
8430,-2.05601,0.263003
8431,-0.69885,-0.595303
8432,0.661821,-0.508594
8433,-0.025595,1.03251
8434,-0.502489,1.57221
8435,0.914567,0.406043
8436,0.212438,-2.14945
8437,0.905122,0.194707
8438,-1.23352,-0.211241
8439,-1.18685,0.205124
8440,2.27239,-1.53995
8441,-0.98604,-1.54508
8442,0.207597,0.321678
8443,0.505992,0.485108
8444,1.52754,1.24341
8445,0.0137808,1.53723
8446,0.600572,-0.922819
8447,-0.704005,-0.364847
8448,-0.367112,-0.715497
8449,-0.533605,0.190299
8450,-1.36145,-0.200225
8451,0.414389,-0.567366
8452,-0.657138,0.0338632
8453,-0.0308181,0.13233
8454,-1.07835,0.11133
8455,-1.39614,0.600556
8456,-0.683347,-0.435961
8457,-0.291267,-0.566071
8458,-2.91793,-0.676751
8459,0.7925,-1.54713
8460,0.101522,0.234864
8461,-0.423235,0.441075
8462,-0.347961,-0.668986
8463,-0.335288,-1.10966
8464,-0.00207622,-0.0663033
8465,0.70015,-0.402161
8466,2.084,-0.782411
8467,-0.901894,0.353186
8468,0.297743,0.278201
8469,-0.980999,1.02392
8470,0.771688,-1.40345
8471,0.946401,0.424529
8472,-0.0154813,0.875087
8473,-0.43153,1.25335
8474,1.25788,-0.528412
8475,-0.647235,0.700399
8476,-0.782535,-0.0792729
8477,1.10556,-0.709058
8478,0.1503,1.06855
8479,-0.118581,1.05951
8480,0.28511,0.744298
8481,-0.170784,-0.479829
8482,-0.838654,-0.929829
8483,0.925051,1.15815
8484,1.04882,1.24606
8485,-1.76867,-1.31837
8486,-0.312058,1.42243
8487,0.067956,1.9491
8488,0.818931,1.48195
8489,1.60629,-0.0539223
8490,0.714777,1.23959
8491,0.539027,-0.625885
8492,0.317827,0.615803
8493,-0.53638,0.274593
8494,-1.37923,0.267625
8495,-0.693544,0.474378
8496,-1.33786,-0.131901
8497,-1.87995,-0.746612
8498,-1.45333,0.875487
8499,1.65594,0.315884
8500,-0.151556,-1.69064
8501,0.242118,0.718169
8502,0.510988,-0.800187
8503,1.31088,0.145378
8504,1.87697,1.30268
8505,0.0866816,-0.963836
8506,-0.754864,1.1929
8507,-1.0235,0.000686883
8508,2.12437,-0.109676
8509,0.127878,0.415585
8510,0.449823,1.449
8511,-0.0959768,-1.03063
8512,0.0191194,-0.361252
8513,-1.29373,-2.24014
8514,0.44906,-0.0771237
8515,-1.14282,-0.520954
8516,0.339994,-0.187052
8517,0.480256,-0.285367
8518,1.21048,-0.972278
8519,0.0206205,0.225886
8520,-1.13336,0.906228
8521,0.651779,-1.49523
8522,1.812,0.00799161
8523,0.531474,1.04843
8524,-0.512077,-1.20266
8525,1.22154,-1.25774
8526,0.519324,1.35495
8527,1.41366,-0.0659187
8528,-0.501819,-0.519969
8529,0.52228,0.992248
8530,0.678778,-0.0281302
8531,0.0754011,1.22823
8532,-0.996168,-1.3275
8533,-0.664825,-1.0985
8534,-0.314652,0.383351
8535,0.859155,1.58839
8536,0.372258,0.483882
8537,0.9369,1.61476
8538,-0.019086,2.60214
8539,1.0589,0.945081
8540,1.39489,-0.145495
8541,0.886234,0.203305
8542,-0.360024,1.31836
8543,-0.92809,-1.20902
8544,-2.00831,-1.95107
8545,0.703222,-0.810234
8546,-0.279829,1.63262
8547,0.312827,0.59047
8548,2.15626,-0.743213
8549,0.54628,0.659211
8550,0.465977,-1.14365
8551,0.296989,0.387887
8552,-0.875095,2.8962
8553,-0.296819,1.89979
8554,0.656206,-0.661543
8555,-1.27702,-0.0268176
8556,-0.0265556,-1.03908
8557,1.54452,-1.29915
8558,-1.12574,-0.539471
8559,-1.2959,-0.207881
8560,0.560835,0.858516
8561,0.140421,-0.852101
8562,0.531355,-0.568296
8563,0.0513337,-1.00271
8564,1.43443,0.413309
8565,-0.963332,0.327602
8566,-0.596164,-0.400264
8567,0.253342,0.376827
8568,0.165386,-1.6866
8569,-0.659174,-1.077
8570,-1.18267,0.302647
8571,0.272674,0.195667
8572,0.522827,0.354162
8573,1.24083,-1.74981
8574,-0.659884,0.297603
8575,-2.26162,0.767659
8576,-0.574362,-1.43121
8577,0.352542,-0.710247
8578,0.12269,0.290385
8579,-0.319828,1.50465
8580,-1.95629,0.145629
8581,-0.181988,-1.10898
8582,1.47505,-0.452413
8583,-0.729132,0.0238467
8584,-0.528132,-0.270882
8585,-1.38537,-0.3707
8586,-0.726238,-0.138752
8587,0.616136,-0.656948
8588,-2.04229,-0.471601
8589,0.716393,1.45376
8590,-0.016805,-0.491471
8591,0.581306,-0.893216
8592,1.45713,-2.34075
8593,-1.22177,0.65775
8594,0.179855,0.207786
8595,-1.63944,-0.551573
8596,-0.0271946,0.186215
8597,0.0356346,-0.409428
8598,0.677335,1.0399
8599,-1.12937,1.04536
8600,1.67027,-0.232079
8601,-0.484607,0.199595
8602,-0.456671,-0.742616
8603,-0.762903,-0.651635
8604,0.450192,0.269258
8605,-1.43126,-1.17213
8606,0.588806,-0.140911
8607,-0.302249,0.316322
8608,-0.71262,-0.0846377
8609,0.446777,0.38362
8610,0.0171458,1.47181
8611,-1.81363,-0.106016
8612,0.761727,-0.159891
8613,-0.369179,-0.47694
8614,-0.597121,-0.652416
8615,-1.40759,-0.795818
8616,-1.87089,-1.00767
8617,0.63158,-1.41834
8618,-0.903351,-0.812028
8619,-0.907898,-0.490797
8620,-2.18564,1.70475
8621,0.561426,-0.0939854
8622,-0.0574151,1.73766
8623,-1.47575,-0.610799
8624,0.481586,0.186517
8625,0.459502,1.21417
8626,0.446388,-1.57216
8627,1.2529,-1.33282
8628,0.247108,-0.417736
8629,-0.582187,0.753615
8630,1.02849,0.493233
8631,0.28357,0.0686106
8632,-1.24326,0.310797
8633,-0.126462,-0.469099
8634,-1.04178,0.272349
8635,0.37482,0.275443
8636,1.43949,-1.47986
8637,0.587806,-1.24354
8638,-0.965396,-1.01384
8639,-0.702458,0.346119
8640,-1.11014,2.06611
8641,-0.843488,1.5008
8642,0.77903,-0.456253
8643,-0.0182344,-0.298428
8644,0.978647,-0.224308
8645,-0.871545,0.537397
8646,-0.506793,-0.249348
8647,-0.586866,0.0422164
8648,-0.298594,0.721531
8649,-0.619556,1.10236
8650,-0.347456,-0.857227
8651,0.099365,0.45148
8652,0.48622,-1.11019
8653,0.929773,0.269445
8654,1.17982,0.405898
8655,0.531675,0.331997
8656,0.645025,-0.743756
8657,0.250914,0.835334
8658,-0.0101705,-1.46314
8659,0.0364958,0.952358
8660,-0.390729,0.328081
8661,-1.16946,0.0355543
8662,0.0236904,-0.402294
8663,1.49057,1.05025
8664,-2.09347,-0.662566
8665,-0.033503,-0.180082
8666,-0.27816,0.338891
8667,-0.226889,0.884682
8668,-1.51513,-0.271745
8669,-0.773098,-0.0675481
8670,-0.876567,-0.51101
8671,-1.52022,0.99966
8672,1.22198,-0.0654372
8673,1.28115,1.04777
8674,-2.10299,-0.662477
8675,0.83681,1.11313
8676,0.196918,0.905472
8677,1.36344,0.59068
8678,0.957066,-0.65962
8679,0.747526,0.395347
8680,-1.40085,0.562258
8681,-0.89869,1.25276
8682,0.666182,2.44963
8683,-0.63604,-0.834184
8684,-0.620389,0.200939
8685,-0.190024,-0.472981
8686,-3.32198,0.152669
8687,-1.35092,-1.03301
8688,1.35654,-0.396787
8689,-2.24445,-1.64242
8690,0.25175,-0.594257
8691,-0.161642,0.015342
8692,-0.00147883,-0.362924
8693,0.63644,-0.0355504
8694,2.36528,0.849923
8695,-0.816764,1.9213
8696,0.243667,2.11654
8697,0.0240429,-0.89699
8698,0.214499,-1.26383
8699,1.24648,2.97562
8700,-0.286242,1.45466
8701,-0.0159637,0.698
8702,-1.60871,1.38694
8703,0.626672,-0.547549
8704,0.30719,0.0734531
8705,1.18414,0.944784
8706,-0.763941,0.466812
8707,0.464761,1.03942
8708,-0.254319,-0.225107
8709,0.94841,1.88343
8710,0.422984,0.675725
8711,0.571649,-0.0277545
8712,-0.375675,2.14243
8713,0.705978,1.16877
8714,-1.48659,-0.392594
8715,0.504285,0.0603351
8716,0.949893,0.734908
8717,-0.117509,-1.31085
8718,-0.47039,0.772541
8719,1.31393,0.634773
8720,-0.159433,-0.398606
8721,-1.33818,-0.53353
8722,-0.481855,-1.76982
8723,-0.130289,-0.307302
8724,1.35022,-1.15442
8725,0.585022,1.23704
8726,0.296541,0.84571
8727,0.175986,0.957685
8728,1.35759,2.04461
8729,0.879873,0.811134
8730,0.70518,0.14365
8731,1.29609,0.711765
8732,-1.63868,-0.163463
8733,0.671411,0.758176
8734,0.43608,0.00627194
8735,0.244808,1.15444
8736,-1.22338,-1.72766
8737,0.578405,0.0668419
8738,-0.591332,-1.26068
8739,-0.692067,-0.38604
8740,0.201579,0.813484
8741,0.664261,-0.952908
8742,-0.0151887,0.0669005
8743,-1.24606,-1.91265
8744,0.0974529,-0.284907
8745,1.29545,0.945879
8746,2.67898,-0.643839
8747,0.113688,-1.45826
8748,-0.0885117,-1.95249
8749,-0.972574,-0.283972
8750,0.0236006,-0.920006
8751,0.0590939,0.748725
8752,0.761253,0.430104
8753,-0.248307,0.935327
8754,0.459054,0.167941
8755,0.208421,1.16689
8756,0.140687,-0.0659161
8757,0.934899,-0.444385
8758,0.0539243,-0.100383
8759,0.906474,1.02441
8760,-1.35782,-1.38603
8761,1.58904,2.32582
8762,-0.778328,1.04428
8763,-1.45204,-0.360918
8764,0.237747,-1.54994
8765,0.139359,-0.660917
8766,0.417,-1.233
8767,-1.04873,-0.245137
8768,-0.788563,-1.6037
8769,-1.43451,-0.636063
8770,-1.97384,0.937992
8771,-0.597629,0.76146
8772,0.387685,1.485
8773,-0.215576,-0.897568
8774,-1.23983,-1.24728
8775,-0.0683005,0.343617
8776,-0.76768,-0.98667
8777,-1.09831,-0.112752
8778,-0.523454,-0.737121
8779,-0.588278,-0.356844
8780,-1.02891,0.107222
8781,1.57533,0.0934509
8782,-0.422045,0.924086
8783,-0.39593,-0.411353
8784,0.231696,-0.681636
8785,0.634939,0.132896
8786,-1.29236,1.07253
8787,-0.00695307,-0.457511
8788,0.414216,0.664833
8789,-1.02003,-1.22874
8790,0.989026,0.014035
8791,0.293228,0.413172
8792,-1.26256,-0.926133
8793,0.0510338,0.533067
8794,0.404663,-0.432962
8795,-0.30177,0.180684
8796,0.0149085,-0.65461
8797,-0.711572,0.901644
8798,-1.10479,-0.463477
8799,0.0694246,-0.894929
8800,-1.46365,-1.23569
8801,-1.94318,-0.0807169
8802,-0.630573,-0.8127
8803,0.693354,-1.96171
8804,1.54766,-0.285705
8805,1.68778,-0.694959
8806,0.812915,-0.351992
8807,0.395494,-0.549863
8808,0.543895,0.354599
8809,0.192792,-0.603816
8810,-0.33322,-0.927191
8811,-1.50638,0.155227
8812,-0.612072,-0.459719
8813,-0.443247,-0.148558
8814,1.14419,0.07272
8815,-0.637124,-0.21218
8816,0.171472,0.345455
8817,0.403552,0.147373
8818,0.717844,0.952219
8819,0.25682,0.791235
8820,2.34264,0.300354
8821,0.0252207,0.481784
8822,0.509587,1.00049
8823,0.882994,1.2217
8824,-1.0345,-2.84421
8825,0.0714593,-0.894462
8826,-1.04341,-1.03409
8827,0.696218,-1.12513
8828,-0.531198,1.39835
8829,-1.2429,-0.34615
8830,-1.48818,0.283735
8831,-1.15976,-0.76263
8832,-0.839139,-0.689636
8833,-0.244472,-0.245188
8834,0.217165,1.05699
8835,-1.3831,-0.0245349
8836,1.46511,0.12787
8837,0.296617,1.52669
8838,-1.5399,1.55153
8839,0.496983,0.53502
8840,0.435813,0.267629
8841,-0.509672,0.554943
8842,1.63479,0.966729
8843,-0.232465,-1.51068
8844,-0.772224,-0.15646
8845,1.00276,1.01169
8846,0.116732,0.552035
8847,0.903037,0.621362
8848,0.410386,1.00171
8849,-0.135461,-0.219524
8850,-0.340357,-0.639318
8851,0.225398,-0.736021
8852,0.627836,0.47562
8853,0.461153,1.34567
8854,0.471242,1.84998
8855,0.19505,-0.757819
8856,0.50681,1.06953
8857,1.00911,1.9225
8858,-1.73225,-0.706091
8859,0.257742,1.57532
8860,-1.05846,0.368122
8861,-0.691286,-0.292503
8862,0.826197,0.705012
8863,-2.54712,-0.112164
8864,-0.972718,0.112126
8865,-0.110432,-1.74682
8866,0.95919,-0.346122
8867,-0.16966,0.421827
8868,1.5436,0.118629
8869,0.187685,-0.835213
8870,-1.04845,-0.068957
8871,-0.328939,-0.65841
8872,0.211899,1.83441
8873,-1.20163,-2.32001
8874,-0.217031,-1.14339
8875,0.86754,-0.961669
8876,0.415738,-0.506013
8877,0.38837,1.88662
8878,-0.148047,-1.27201
8879,0.409829,0.451851
8880,-0.805128,0.125198
8881,0.994624,2.29374
8882,0.447187,1.98823
8883,2.00995,0.496524
8884,0.465219,0.755055
8885,-1.85852,-0.00445477
8886,-1.08997,1.05121
8887,-0.394181,-0.0284315
8888,1.00332,-0.10057
8889,0.526976,-0.239916
8890,-1.16937,-0.24815
8891,-0.15565,1.4751
8892,-0.843285,1.39216
8893,0.860497,1.54108
8894,-1.67911,0.139574
8895,0.0771608,-0.735991
8896,-0.565949,-1.5843
8897,-0.336478,-1.02692
8898,-1.77153,-0.33459
8899,-0.89361,0.975609
8900,0.531939,-1.77462
8901,-0.773005,0.607469
8902,-0.376019,0.853884
8903,0.495333,-1.11352
8904,0.0858997,-0.447162
8905,0.450408,1.32675
8906,-0.632671,0.427597
8907,-0.0469734,-0.966535
8908,-0.665849,1.21344
8909,0.892341,-1.32454
8910,0.0263964,-1.13045
8911,-0.748241,1.78286
8912,-1.01869,1.75379
8913,1.68236,-0.117617
8914,1.0503,-0.480603
8915,-0.492382,-1.67234
8916,0.205182,0.160323
8917,-0.663609,-1.30629
8918,-1.05015,1.37676
8919,-1.20005,-0.279539
8920,-0.215796,-0.567417
8921,-0.899329,-0.211672
8922,-0.430524,1.40153
8923,0.84895,-0.325618
8924,-0.355697,1.09052
8925,-1.45075,-1.78768
8926,0.611126,-0.0165272
8927,-1.08551,0.654479
8928,-0.169864,0.172664
8929,-0.779244,0.692671
8930,-0.625485,-0.353475
8931,0.235515,0.161123
8932,-1.21165,1.60757
8933,-0.300456,0.499252
8934,0.821954,1.49963
8935,-0.714322,-1.19941
8936,-0.32168,-0.417227
8937,-1.08603,0.329114
8938,0.288908,-0.387083
8939,-2.02612,0.406466
8940,1.43206,-2.14515
8941,-1.54096,-0.540573
8942,0.558444,-0.467537
8943,0.581307,0.274538
8944,-0.42257,-1.86292
8945,-0.847547,0.163277
8946,0.513672,-0.449511
8947,0.504004,-0.636495
8948,0.579919,-0.00633872
8949,0.236016,-1.34068
8950,0.217237,1.14387
8951,0.538013,-0.585914
8952,-1.39458,-0.398498
8953,-1.59062,-0.160826
8954,-0.853909,-0.0990946
8955,-0.957846,-0.0368441
8956,0.516368,-1.17229
8957,0.560973,-1.93056
8958,-1.77487,0.602063
8959,-0.0944152,0.690924
8960,-0.942654,3.15031
8961,-0.104192,-0.363375
8962,-0.70755,-0.641439
8963,0.195749,0.550471
8964,0.55187,-1.09281
8965,-0.802006,0.356898
8966,0.572121,-0.705129
8967,0.611263,0.530582
8968,-0.830698,0.634706
8969,1.62607,-0.165198
8970,-0.250482,-0.510394
8971,-1.24088,0.463023
8972,-1.14834,0.312236
8973,-1.66966,0.849516
8974,1.03186,1.41051
8975,-0.372636,-0.340431
8976,0.0889334,0.568861
8977,1.03248,0.367429
8978,0.764408,0.224226
8979,0.556973,-0.900876
8980,0.777963,0.31407
8981,-1.05371,0.815716
8982,-1.73605,0.3806
8983,-0.145663,0.54996
8984,-0.214939,0.0894929
8985,-1.03618,0.491431
8986,0.140043,-1.33579
8987,-0.479354,0.00500969
8988,-1.45875,-0.176092
8989,0.790347,-0.127794
8990,1.0453,0.40369
8991,1.60648,-0.57587
8992,1.44062,-1.0625
8993,-1.24604,-0.977271
8994,0,0
8995,-0.526974,-0.746011
8996,-0.888037,-0.0572093
8997,0.265585,0.0650143
8998,-0.793767,-0.388653
8999,0.591772,-0.939749
9000,-0.0832469,1.86802
9001,-0.900477,1.01586
9002,-1.04594,0.708665
9003,-0.865499,1.26863
9004,-0.711509,0.625414
9005,0.913053,0.423743
9006,1.39951,-0.422501
9007,1.68445,-0.530808
9008,0.359006,0.382933
9009,0.892953,2.8247
9010,-0.0264342,0.113309
9011,-0.45948,3.12117
9012,-1.04198,-1.93126
9013,-0.0788412,-0.102869
9014,0.73672,-0.0692835
9015,-0.512744,0.538475
9016,1.65026,-0.854637
9017,1.22161,-1.32833
9018,-1.63145,-0.195671
9019,-0.106841,-1.40698
9020,0.267252,0.83702
9021,0.775622,0.285273
9022,-0.98988,0.327339
9023,1.08507,-2.28871
9024,-0.334022,2.24801
9025,1.34573,0.524168
9026,0.0098285,0.0875889
9027,-0.201247,-1.57865
9028,0.949555,-1.06813
9029,2.30849,0.512828
9030,1.11215,-0.705486
9031,-0.27433,0.885787
9032,0.964953,0.79195
9033,0.203123,0.691605
9034,-1.2948,0.285946
9035,0.359517,0.408022
9036,1.15195,-0.0324796
9037,-0.612042,-0.633692
9038,2.01829,2.01607
9039,0.738257,-1.04916
9040,-0.61335,0.853617
9041,-1.24542,0.908064
9042,-1.46288,1.20649
9043,1.00704,0.454748
9044,-0.53529,0.628948
9045,0.692298,1.46314
9046,2.48518,1.35301
9047,-1.84182,0.537392
9048,0.491938,2.11509
9049,-1.80737,0.527715
9050,0.204567,0.315919
9051,-0.734611,1.42568
9052,0.810665,-2.1006
9053,-1.1473,0.393603
9054,-0.829109,-1.09828
9055,1.56926,0.673423
9056,0.329962,0.586699
9057,0.473685,0.2246
9058,-0.65136,0.652516
9059,0.526165,-0.0838355
9060,-1.51453,-0.0204757
9061,0.273988,-0.441267
9062,0.903712,-0.899606
9063,-0.137139,-0.918121
9064,-0.476652,0.0287801
9065,1.06056,1.26888
9066,0.479021,1.30878
9067,1.22274,0.430652
9068,0.59358,-1.39
9069,0.357974,-2.36092
9070,0.909504,-0.704776
9071,0.116984,-0.133953
9072,-0.281481,0.0746254
9073,0.419662,0.769856
9074,0.761727,0.218531
9075,-0.187646,0.122929
9076,0.582857,-1.16638
9077,0.189397,0.385272
9078,-1.6389,0.466952
9079,-0.532231,-0.975693
9080,0.546636,1.02182
9081,0.82035,-1.25001
9082,3.04935,-0.49006
9083,-1.31853,-1.67403
9084,-1.43523,0.504411
9085,0.26026,0.158452
9086,1.10356,0.663779
9087,-0.689687,-0.698371
9088,1.81055,-0.13286
9089,-0.441568,-0.884698
9090,-0.302433,-0.308954
9091,0.12437,0.550495
9092,0.459701,1.11174
9093,-0.480792,0.370138
9094,0.606296,-0.57749
9095,0.258486,0.329151
9096,-0.854726,-0.570776
9097,0.398053,-0.640257
9098,0.254349,-0.43683
9099,-0.66159,-0.657953
9100,-1.32965,-0.195547
9101,-0.0898294,-0.369949
9102,0.923675,-0.664965
9103,-1.34642,2.10889
9104,-0.318411,-0.828613
9105,1.19546,0.524451
9106,1.24811,-1.88207
9107,0.103036,-1.38681
9108,1.34343,-0.954693
9109,-1.23486,1.67886
9110,0.319822,2.29611
9111,1.69595,-0.828982
9112,-0.22512,0.47661
9113,-0.21858,-1.00927
9114,0.0961334,0.157306
9115,-0.598581,0.7666
9116,-1.06328,1.08122
9117,-0.965259,0.346953
9118,-0.775642,-0.614367
9119,0.0677231,0.693376
9120,0.209304,-0.739317
9121,1.30687,-0.477537
9122,0.969076,0.215279
9123,-0.282629,-0.107503
9124,0.165583,-0.240078
9125,0.186969,0.425353
9126,-0.0861214,-1.06385
9127,-0.589953,0.803691
9128,-0.180942,1.49231
9129,1.79619,0.0337578
9130,-1.38943,-0.295407
9131,-0.765372,-1.06735
9132,1.54024,-0.388021
9133,1.27604,2.61596
9134,0.803338,1.85553
9135,-0.807533,0.613824
9136,2.39682,-1.00794
9137,-0.268777,-0.479303
9138,-0.265617,1.13659
9139,1.50098,-1.42583
9140,-1.14287,-0.811342
9141,0.942376,-0.345375
9142,0.890471,-0.52175
9143,1.87444,-1.07906
9144,0.837158,-1.37876
9145,0.119429,-0.444535
9146,0.749245,-1.47802
9147,-0.400479,0.270667
9148,1.8671,0.08491
9149,-1.38842,-0.198753
9150,-1.69417,0.495721
9151,-1.73263,1.24004
9152,-0.329906,0.97026
9153,3.24988,-0.553659
9154,-1.10622,-0.379274
9155,-1.47206,1.15181
9156,-0.134192,-0.0511012
9157,0.246477,1.04072
9158,-0.312077,-0.595248
9159,0.808469,-0.393261
9160,1.13099,0.164228
9161,-0.707635,0.809812
9162,-1.05563,1.50541
9163,0.0623371,0.309118
9164,0.70927,0.674535
9165,-0.991299,0.408287
9166,0.197136,0.575252
9167,1.22775,-0.538339
9168,-0.226213,-3.26041
9169,-1.23999,-0.827022
9170,0.339501,-1.71403
9171,0.153796,-0.59801
9172,1.89209,0.91857
9173,-0.110547,-0.93575
9174,-1.5355,0.55525
9175,1.48831,1.23202
9176,-1.14832,-0.420478
9177,0.68263,-1.52747
9178,2.00086,-0.400402
9179,1.68169,0.205132
9180,1.76066,-0.9757
9181,0.376601,-0.503366
9182,-0.0788804,0.374985
9183,-0.696174,0.393775
9184,0.853178,-0.738274
9185,1.132,-0.899636
9186,1.61758,0.410804
9187,-0.541819,0.418943
9188,-0.146612,-0.057641
9189,0.549698,0.0783135
9190,-0.422887,0.960815
9191,0.0480486,0.636795
9192,1.61815,0.176942
9193,-0.23741,-0.55199
9194,0.0819628,1.01128
9195,-0.289137,-0.774078
9196,0.957454,1.40428
9197,-0.360146,1.38877
9198,0.3061,-1.0836
9199,-1.91496,-2.2085
9200,-0.547049,1.68046
9201,-1.74608,0.14885
9202,-0.962829,-1.15803
9203,0.452807,-1.22118
9204,-0.209969,-0.24556
9205,2.85978,0.334373
9206,0.127981,0.170854
9207,0.0197481,-0.300039
9208,0.482054,-0.0989682
9209,-0.852245,-0.400599
9210,-0.651445,-0.0354489
9211,-0.447799,-1.51984
9212,0.545146,-0.870881
9213,-0.206161,0.00314303
9214,0.303943,0.420364
9215,-0.653376,0.801969
9216,-2.73406,-1.42157
9217,1.00676,-1.13336
9218,-0.0994898,1.34082
9219,-1.41265,-0.115517
9220,0.0429027,1.14832
9221,-0.596479,-1.36159
9222,-0.36421,-1.14866
9223,-0.965864,0.493294
9224,1.40026,0.669208
9225,0.15968,-2.44756
9226,0.656512,0.309748
9227,-0.211364,-1.23317
9228,-1.42245,1.53574
9229,0.757368,0.326389
9230,0.0980447,1.11169
9231,0.755716,-0.159537
9232,-0.380764,0.0539108
9233,0.378091,0.05794
9234,0.523933,0.292451
9235,-2.01944,-0.273689
9236,0.109467,-1.11195
9237,-1.52893,-1.91986
9238,0.238814,-2.93258
9239,0.388733,-0.273231
9240,0.200798,1.02719
9241,1.29851,-1.55417
9242,-0.127955,1.30876
9243,0.00279357,0.385916
9244,-1.2372,-1.72534
9245,1.22951,0.430655
9246,-1.07098,-0.148286
9247,1.20095,0.64135
9248,1.86185,0.703493
9249,0.532954,0.306805
9250,0.989223,-0.805225
9251,0.764079,-0.0906752
9252,0.831134,1.31538
9253,0.718082,-2.16419
9254,-0.146813,1.15341
9255,-1.60692,0.971372
9256,-1.52635,-2.36066
9257,-1.40195,0.831764
9258,-0.530568,-0.498708
9259,0.140668,1.71115
9260,0.203981,1.37192
9261,-0.886179,-0.849114
9262,0.38002,1.0001
9263,0.404133,0.749557
9264,0.477858,-2.1076
9265,0.365408,-0.2158
9266,0.106855,0.87218
9267,0.490427,-1.25857
9268,0.775938,0.450654
9269,1.00554,-0.172498
9270,-2.15858,0.930487
9271,-1.17879,1.58538
9272,1.21532,1.05001
9273,-0.686764,-0.132986
9274,0.154523,-0.0335506
9275,-0.251823,-1.4345
9276,-1.09155,0.829385
9277,-0.966464,-1.2731
9278,-0.0551916,0.461858
9279,0.219439,0.898091
9280,-0.412311,-0.77376
9281,0.0724644,-0.582223
9282,-0.777706,-0.0311097
9283,-0.977294,2.26866
9284,1.76351,0.15221
9285,-0.835794,-0.0351993
9286,1.71265,-1.80102
9287,0.670339,-0.424324
9288,1.03364,-0.64187
9289,-1.05635,-0.0349541
9290,-0.967073,-0.431687
9291,-1.37133,0.492021
